id,student_id,course_id
71e4e9039ecf907028c6b5d86212a94c,863a7740c5261521248bf83ae51cdcd6,c9fcb746d51e41bc5a217002d081454b
21925357c57838ee140fd9c11a189086,863a7740c5261521248bf83ae51cdcd6,e3a0df907589d56692b5cb561fd90d87
3a80cf104b4a6579abbf5d151936fed0,863a7740c5261521248bf83ae51cdcd6,17013cd19d25cb3f28dc1b2683721bb9
fb7965c420388d74ac79f53532f3969c,efea2ab0a0dc6b207a11319d4cdd3d96,bf27a4bf4ada4c756451703ea62a914f
991c36b055e1ea42f56f82a90ec682e1,946ab1260ac8b2001a85958e63194485,ac634845fb0350d0e9d49078aaa4b68f
3028889f2e1149cbcd58c68554cf6306,5c133b73eecb3743a4caa59820d3bd6b,abce125a877c2196a3bc7bfbc11b5fc5
847748da1d617e0a2492ff02ec0eac80,5c133b73eecb3743a4caa59820d3bd6b,e3a0df907589d56692b5cb561fd90d87
f09be58392dfb694607b3c5398270ec5,5c133b73eecb3743a4caa59820d3bd6b,c9fcb746d51e41bc5a217002d081454b
bf927f355bb1a27d79aa13805f385d1a,5c133b73eecb3743a4caa59820d3bd6b,480d25ad36878fce09e7aada316ba1a6
e4897c239bcf0cbf7b081c8de86eb893,5c133b73eecb3743a4caa59820d3bd6b,04ba6d0b40670c43a209141fa01fa784
489ab7a404bbe43dbb7f5da9498b77a1,116545254420b26f37815cc895d109a3,abce125a877c2196a3bc7bfbc11b5fc5
102dd038a16995aa01a22384f0012620,116545254420b26f37815cc895d109a3,480d25ad36878fce09e7aada316ba1a6
0aba87f55be04dd34c59aa37321c0074,116545254420b26f37815cc895d109a3,dad6f6ffc086caa89e2f40c28a9c7490
600309c4fa67fe30e02b4109e8ba0c8a,116545254420b26f37815cc895d109a3,17013cd19d25cb3f28dc1b2683721bb9
492c44eeb33ffd710aa66ff9876ab6a4,90d9265924c436904b8f773085ea0a00,bf27a4bf4ada4c756451703ea62a914f
da8f1942f7491fbec8038f96c5d12c4a,b8442cc3da8e687d8aee7f54db90a2e0,abce125a877c2196a3bc7bfbc11b5fc5
e269b3025a9c76fcdf7093eac32dffe0,b8442cc3da8e687d8aee7f54db90a2e0,480d25ad36878fce09e7aada316ba1a6
f8458a116a80c1046ce4ed68a10f0e66,876d95b2b1a3fcd0a6e138aabd0d0afb,dad6f6ffc086caa89e2f40c28a9c7490
d9b49d4fc6791174147d4d83bcfe445e,fa00ce7a14ab3a06a6397f6359b32e27,e9bb9205eeed307ee7cbaa08bfd166c3
d4f32d9af7a0f2a9147f970ca3d52046,fa00ce7a14ab3a06a6397f6359b32e27,e3a0df907589d56692b5cb561fd90d87
03714d5faf611708e63ba7d3614f2351,fa00ce7a14ab3a06a6397f6359b32e27,c9fcb746d51e41bc5a217002d081454b
8b77a51712baf872fd9a3e7139a57ae3,fa00ce7a14ab3a06a6397f6359b32e27,abce125a877c2196a3bc7bfbc11b5fc5
3e38d8ac6b231996d1e0ce8059fb6dff,fa00ce7a14ab3a06a6397f6359b32e27,17013cd19d25cb3f28dc1b2683721bb9
687fbccc5ef2d866e83b0a016db20283,fa00ce7a14ab3a06a6397f6359b32e27,480d25ad36878fce09e7aada316ba1a6
a28f3c0e0f02ffaeea7166f19ff2dd27,e0c6c803d1d8f419b35cb30a9bf8700e,e3a0df907589d56692b5cb561fd90d87
92f2554368b7ab422806eda638dc3752,e0c6c803d1d8f419b35cb30a9bf8700e,c9fcb746d51e41bc5a217002d081454b
0b2c09384dcdb57d5e47f194ff5e5632,e0c6c803d1d8f419b35cb30a9bf8700e,abce125a877c2196a3bc7bfbc11b5fc5
97683819020a432ab9ac9dccb1b77663,e0c6c803d1d8f419b35cb30a9bf8700e,480d25ad36878fce09e7aada316ba1a6
c7f4dff6dd47342b5f777bf7b1cb7375,e0c6c803d1d8f419b35cb30a9bf8700e,17013cd19d25cb3f28dc1b2683721bb9
17a065a096dfa628fed880ea3000d815,da4c5275b58a16b0063c89558eca6f6d,bf27a4bf4ada4c756451703ea62a914f
e077c38c2d7f09fdce6ef9176ba9b72b,2773096aa336e25f1af9427472d7e58f,dad6f6ffc086caa89e2f40c28a9c7490
bb1e8d245e596c15ff80152930383b28,981adce83cd82347aa57722e47d59df8,bf27a4bf4ada4c756451703ea62a914f
8da7813580d3cd09cfe6aa1ff5562f1c,6cebc3ef9e93b24ebce4c450b97c37ba,17013cd19d25cb3f28dc1b2683721bb9
a6059e13e3d798f0ba234e68a7f96976,6cebc3ef9e93b24ebce4c450b97c37ba,480d25ad36878fce09e7aada316ba1a6
969bd75e0878e6607354543491fd7cfe,6cebc3ef9e93b24ebce4c450b97c37ba,abce125a877c2196a3bc7bfbc11b5fc5
ef60431c670a43d413c71629e674b5fd,6cebc3ef9e93b24ebce4c450b97c37ba,dad6f6ffc086caa89e2f40c28a9c7490
4829847b82c3d8e7366d0bf39b5682d8,23252a89b7f2978d909767879d7dbda8,bf27a4bf4ada4c756451703ea62a914f
8b22dbd402a9cca7d296858546b362d8,7fce95896d05f8d1c14f117f2527cde2,bf27a4bf4ada4c756451703ea62a914f
eb0031198f138185f7286bf322b3dee0,39586fc0b896f0e2d6502a0e464286ab,bf27a4bf4ada4c756451703ea62a914f
0c3639f5bf74a62bbc3a8cfa9f6833e0,82ea350ba63244a4a6082191df8ec685,dad6f6ffc086caa89e2f40c28a9c7490
f509f6a3dccb8eda2aafcfe56d2efc48,1e3b956482994c0b5c11c822f176cb22,0770b1b039964228294f1f34b29fc2c1
d8606db0d0e12140fdcbf534a5d4ae4e,c852ce9f30963adb0ee2f1dcf89ec281,ccbab00e99b27f83369d6cc89d914ad6
82df6de86a42c506ff5cf4efa4873783,c852ce9f30963adb0ee2f1dcf89ec281,17013cd19d25cb3f28dc1b2683721bb9
99237bf6c44f5c7599689d5882d7afe0,c852ce9f30963adb0ee2f1dcf89ec281,abce125a877c2196a3bc7bfbc11b5fc5
55f54dc52b42943ccb0cddd4e468692d,c852ce9f30963adb0ee2f1dcf89ec281,e9bb9205eeed307ee7cbaa08bfd166c3
2e1863f35e9d9d7d628f3d76370cbaf8,c852ce9f30963adb0ee2f1dcf89ec281,480d25ad36878fce09e7aada316ba1a6
0001849706a738920bbde91272740ec6,48f903824b17c07c2824ae23b6caa430,e9bb9205eeed307ee7cbaa08bfd166c3
94c5bd6c1ed4f4395c62054802b33429,48f903824b17c07c2824ae23b6caa430,abce125a877c2196a3bc7bfbc11b5fc5
9cd11dc77081655e092f5ed485c00ef8,48f903824b17c07c2824ae23b6caa430,ccbab00e99b27f83369d6cc89d914ad6
504f9fff918e2321405337ffba0cf55a,48f903824b17c07c2824ae23b6caa430,480d25ad36878fce09e7aada316ba1a6
e1bf290b7f23a1de4578dca643777359,93a4336fce3f6acbbf464bc87ec3e187,dad6f6ffc086caa89e2f40c28a9c7490
3a0736a17028aecd2c13604c4a079d17,93a4336fce3f6acbbf464bc87ec3e187,c9fcb746d51e41bc5a217002d081454b
74a8dfd09177bd1726a2fbc8650d960c,93a4336fce3f6acbbf464bc87ec3e187,04ba6d0b40670c43a209141fa01fa784
768b2e66167e6f94a36c99ce91b6a06f,315627e674826fb29ea8cf1f41adcda1,04ba6d0b40670c43a209141fa01fa784
a36f12d6397ada8b5c2fffea3e8f8985,cf92567ccd74aae94efc6a5ba1e97bc9,dad6f6ffc086caa89e2f40c28a9c7490
e9fd4d183bd6abc702db03942fdcfae6,cf92567ccd74aae94efc6a5ba1e97bc9,c9fcb746d51e41bc5a217002d081454b
1171312fe8a7e4c6a40f84501cd367b9,cf92567ccd74aae94efc6a5ba1e97bc9,04ba6d0b40670c43a209141fa01fa784
5c085925a87eb27a791b70cfb512c69a,2fb2feef58068edcb6922cb851c43cf5,abce125a877c2196a3bc7bfbc11b5fc5
136aaf53f3a78b75b13e86884710a908,2fb2feef58068edcb6922cb851c43cf5,17013cd19d25cb3f28dc1b2683721bb9
a8733c3004ea56c67ba39123a023a376,2fb2feef58068edcb6922cb851c43cf5,480d25ad36878fce09e7aada316ba1a6
82c961d214b3bb506717e332a2f3eb30,a4608b4af9a9aa3f5df283fc6f76d083,c9fcb746d51e41bc5a217002d081454b
5fcc80b901b89b0a5debc19f7fdb3748,a4608b4af9a9aa3f5df283fc6f76d083,dad6f6ffc086caa89e2f40c28a9c7490
ff4f9cc7fef3f1bec0f8fcd24dfbd99a,a4608b4af9a9aa3f5df283fc6f76d083,04ba6d0b40670c43a209141fa01fa784
c8a68cf5af04494fea1f5cbe2dac6999,a4608b4af9a9aa3f5df283fc6f76d083,17013cd19d25cb3f28dc1b2683721bb9
a9bfef34cfe0ce5b042cb9e4dc98544d,6f66318099f18b58163353c318882e6a,bf27a4bf4ada4c756451703ea62a914f
f10901c499dfacafd113c8620d51869e,5a00b83219c07b88511dd54f8216c008,bf27a4bf4ada4c756451703ea62a914f
45cdf025b87db75e84f93c4ac3ccb5c7,0b4656b84ca60350583f8fbe236dda86,943306102e5b067d08a29094f37b8193
aab2812adb6f8636341b11b693c44a22,0b4656b84ca60350583f8fbe236dda86,6e4837f0a65c68efbfdd0594d6774701
3339940627887535a7f3ca6e93d81ad0,0284a9c2ee0d9c7a97e2a943b0d52b92,ac634845fb0350d0e9d49078aaa4b68f
61923fda6236cb59b8eaa4c3e4f3e3c9,3dac07629e8e0b23af6654f6deda91c4,c9fcb746d51e41bc5a217002d081454b
81fb8b7412a483355d02d32987aaba6e,3dac07629e8e0b23af6654f6deda91c4,04ba6d0b40670c43a209141fa01fa784
fb2ec97a22dc44f1ab6f7729398c15da,3dac07629e8e0b23af6654f6deda91c4,dad6f6ffc086caa89e2f40c28a9c7490
e0bdd91335a3836a138395eefa0f656d,25c266e1291ae89e5b1d75867648b9cd,abce125a877c2196a3bc7bfbc11b5fc5
09a4ce2062bc41aa6c3e28fbfd0f9622,25c266e1291ae89e5b1d75867648b9cd,480d25ad36878fce09e7aada316ba1a6
0a12c8c3bd532e41990d914d569f51f7,25c266e1291ae89e5b1d75867648b9cd,17013cd19d25cb3f28dc1b2683721bb9
260cd089fc19fa7559cc4ae020b3dcfe,b8fbed2c5f3831b0f061d999b20e1086,bf27a4bf4ada4c756451703ea62a914f
3fb9414d72ad79b6873febd94a151804,f8ebc4b57a8b9b26a1a2d870d70fe28e,e9bb9205eeed307ee7cbaa08bfd166c3
f4a7a66b44df1de25762ad1bb3eb12a5,f8ebc4b57a8b9b26a1a2d870d70fe28e,480d25ad36878fce09e7aada316ba1a6
4cfbe23facc6d58d2d012f89e446da02,f8ebc4b57a8b9b26a1a2d870d70fe28e,ccbab00e99b27f83369d6cc89d914ad6
baa8e228f0662d66594475acea620d41,f8ebc4b57a8b9b26a1a2d870d70fe28e,abce125a877c2196a3bc7bfbc11b5fc5
c0a7380e1beab31521903491865587f1,dd9636a9b9dbe6b39ef8e025a3ed6317,04ba6d0b40670c43a209141fa01fa784
8e5cd2b342bdc3fc81e2298a47299c23,dd9636a9b9dbe6b39ef8e025a3ed6317,dad6f6ffc086caa89e2f40c28a9c7490
657c7e8caa6acc417d3a3227db86c769,dd9636a9b9dbe6b39ef8e025a3ed6317,c9fcb746d51e41bc5a217002d081454b
2f71d0b71a2b5eef238ac81d1ed61b12,10f2e30b5b3fc58795df75e3623e3a52,bf27a4bf4ada4c756451703ea62a914f
56f5568fd41a9cac9bd2973816037d70,5ed2b18d4013555a94ec549cbca08d3b,abce125a877c2196a3bc7bfbc11b5fc5
e8b9d6add8e347c6a35a0e2598a6b694,5ed2b18d4013555a94ec549cbca08d3b,e9bb9205eeed307ee7cbaa08bfd166c3
11b5f569a2af95722f36f952fcba021a,5ed2b18d4013555a94ec549cbca08d3b,480d25ad36878fce09e7aada316ba1a6
885944e9c4e64cd73d3cd2fcd327f7a6,5ed2b18d4013555a94ec549cbca08d3b,ccbab00e99b27f83369d6cc89d914ad6
1eca918eb368013478230a6de73f01c6,a7864e204a017a6d1225ab2e76e54c3f,abce125a877c2196a3bc7bfbc11b5fc5
3019e0d7c7ea97fc2fd37eaa783637b8,a7864e204a017a6d1225ab2e76e54c3f,ccbab00e99b27f83369d6cc89d914ad6
d416a9231bc1603e668362fc0128467b,a7864e204a017a6d1225ab2e76e54c3f,e9bb9205eeed307ee7cbaa08bfd166c3
9b9bc95f3ed195c5aa0fe811dffa7f3f,a7864e204a017a6d1225ab2e76e54c3f,17013cd19d25cb3f28dc1b2683721bb9
099a51d604df492e75e272ff8df78765,a7864e204a017a6d1225ab2e76e54c3f,dad6f6ffc086caa89e2f40c28a9c7490
e8f77c7dc5a3cd935b75e5eb04900552,a7864e204a017a6d1225ab2e76e54c3f,04ba6d0b40670c43a209141fa01fa784
d631c0c11f2e386991144c02b0614faa,a7864e204a017a6d1225ab2e76e54c3f,c9fcb746d51e41bc5a217002d081454b
ee18cac1883ea5c6b4796c264e1de259,2d4cca552cd818e4eb6b3fc7295103c3,bf27a4bf4ada4c756451703ea62a914f
f9bda7d94f014b8b6ecd231436a99b70,d13bb03db7158d33698cc830b0801a2d,dad6f6ffc086caa89e2f40c28a9c7490
92c7f0abdb200c3bc27dac26caa88569,d13bb03db7158d33698cc830b0801a2d,04ba6d0b40670c43a209141fa01fa784
ada8b99d4dee6f9d945e02417c2ce9ef,d13bb03db7158d33698cc830b0801a2d,c9fcb746d51e41bc5a217002d081454b
06c39e7511162d7b58cea6f4295b43e8,67f43660f6131052c701fa8362a5c137,abce125a877c2196a3bc7bfbc11b5fc5
80936d5f11a2d14961bd98528b9b9b7e,67f43660f6131052c701fa8362a5c137,e9bb9205eeed307ee7cbaa08bfd166c3
d3c135633f0d25061ab5f122e9bd130d,b4f28a4b157f975d62b7cbbb28dd7fcf,ccbab00e99b27f83369d6cc89d914ad6
8e8b5a91dc3ba56f720c08a2f8803f9b,6b6d968b66a31feff1f6535950d5580f,dad6f6ffc086caa89e2f40c28a9c7490
2c016ff7315f030e0fc75600cd5072c1,6b6d968b66a31feff1f6535950d5580f,e3a0df907589d56692b5cb561fd90d87
a513d508deacf0ccee640b074a16fcb5,6b6d968b66a31feff1f6535950d5580f,c9fcb746d51e41bc5a217002d081454b
959b02875dab3efec853f0095508dbcf,f0c50a95878c1536902e5887bf701d7d,ac634845fb0350d0e9d49078aaa4b68f
13c40d86c5016f4e1c01daf1cc565034,b3c656269aeecf3a08f21d0df3574eca,e3a0df907589d56692b5cb561fd90d87
2f60d8773ae0983bd9b0291c8feead65,b3c656269aeecf3a08f21d0df3574eca,17013cd19d25cb3f28dc1b2683721bb9
225784e4b9c1b3dcefc486f1e27f946b,b3c656269aeecf3a08f21d0df3574eca,04ba6d0b40670c43a209141fa01fa784
a5fd9b2f61fc60f04a98cc2f5f77e7e2,b3c656269aeecf3a08f21d0df3574eca,c9fcb746d51e41bc5a217002d081454b
a35811aaa6a310c5efaa5e107dd799ff,b3c656269aeecf3a08f21d0df3574eca,dad6f6ffc086caa89e2f40c28a9c7490
966a8d67b2dc0b65e1c63b7f704e6a5e,1844dd1a76072453833d607bb4d5427d,dad6f6ffc086caa89e2f40c28a9c7490
fe6aaec67a0b1d5605527239f9898aaa,1d874e6b6bdc34559781f65f9f761791,6e4837f0a65c68efbfdd0594d6774701
0c56109dde49080e7441e95b22bb73c2,1d874e6b6bdc34559781f65f9f761791,943306102e5b067d08a29094f37b8193
ce5723eca5a4076d6f7cb921d8cc5f70,f0e997c34363e4658521f8364d57e8c2,dad6f6ffc086caa89e2f40c28a9c7490
17cc1bdd5d69eda56e3cca1c70cbae36,c8ce8ad31f42723fb77d1da2f28610db,0770b1b039964228294f1f34b29fc2c1
5af8217989e59e6be8baad9dffde349b,92b5ccdc91801be86262ebce3e55b782,bf27a4bf4ada4c756451703ea62a914f
57df944f5c631e6f7e050f5aab8b551f,41e0f5dc1985f69138c25110b2c87637,c9fcb746d51e41bc5a217002d081454b
8f32fd93542cb48564d3a659aab48545,41e0f5dc1985f69138c25110b2c87637,e3a0df907589d56692b5cb561fd90d87
46253a23b9e99b4e31964c6a1e802732,41e0f5dc1985f69138c25110b2c87637,04ba6d0b40670c43a209141fa01fa784
b606c257c4047ba2265f2b33af407c25,41e0f5dc1985f69138c25110b2c87637,dad6f6ffc086caa89e2f40c28a9c7490
767f6b8cbfc85e9c606b30c112fb11f8,e5ab773339dd715dc944592045f0994d,c9fcb746d51e41bc5a217002d081454b
d038c159dd51173f40a0ded273b750ae,e5ab773339dd715dc944592045f0994d,abce125a877c2196a3bc7bfbc11b5fc5
65bf092b20113c109789f9b73e63b76b,e5ab773339dd715dc944592045f0994d,e3a0df907589d56692b5cb561fd90d87
5f23088a6cfadd07d06f2618f8aba67a,031c2baf0286e48dea898addfc2ecf8e,dad6f6ffc086caa89e2f40c28a9c7490
a42774f275c0ddcf57219c77f0bc10e7,031c2baf0286e48dea898addfc2ecf8e,04ba6d0b40670c43a209141fa01fa784
03fb2af73e054b427229223e5acdd84a,5c757c88ced1035df412110513017ede,c9fcb746d51e41bc5a217002d081454b
6b3044c086c85d7e7ddfd22bdc28190f,5c757c88ced1035df412110513017ede,e3a0df907589d56692b5cb561fd90d87
823983ac7768c1420c250c4dd83d296a,5c757c88ced1035df412110513017ede,abce125a877c2196a3bc7bfbc11b5fc5
b165c8d275e68e310fb5f998b27baf0a,bfd69cba2bbe1d1513b00bcaa4de47e1,ac634845fb0350d0e9d49078aaa4b68f
3a31413d5d013230e97e051d0a0ccf3f,1cc54b6c395597a0001985c8660791ba,842218e7c983795934bbe4533c0888c8
0e51345831a4f597ebcceb19a1e9642f,539c7de499e18b5afef601c7e6912e8c,bf27a4bf4ada4c756451703ea62a914f
898137661db1086b8315de761cac6034,aa3ff1649bf85309b56c60d4ccd75055,bf27a4bf4ada4c756451703ea62a914f
022073ad52bf706a3785c2e0fca1a7de,661b9eda6f263657e739b96a20e74c83,bf27a4bf4ada4c756451703ea62a914f
aa64ea056fa167da0fbfaa10b5df9799,17c408ab90a10bbe05305778c28630c1,0770b1b039964228294f1f34b29fc2c1
80d23cf6a079fe8f4c90b5a387292668,0a7910de34d85aeab7fc50a1a3e5140b,e3a0df907589d56692b5cb561fd90d87
cc192352d3067a2f14a9cf69d03ee0a2,0a7910de34d85aeab7fc50a1a3e5140b,abce125a877c2196a3bc7bfbc11b5fc5
6c0c858b355d393807b03a376b135362,0a7910de34d85aeab7fc50a1a3e5140b,c9fcb746d51e41bc5a217002d081454b
ec4c609c0ffe347243ca44b838c5bd8a,d7b8b3453ca8832fbe80cdab1e2b9e50,bf27a4bf4ada4c756451703ea62a914f
4aabdf55a4724e623c466ee853add8aa,ce58e7ccaae65f1f5ee0ae94a450f21e,bf27a4bf4ada4c756451703ea62a914f
ae9228942a7956ad1e94a8f219f55eeb,25e0e7bb7c64ef5858e17b789b05ca11,abce125a877c2196a3bc7bfbc11b5fc5
eb111cf6c607887d7cf1d6302d4afd39,25e0e7bb7c64ef5858e17b789b05ca11,ccbab00e99b27f83369d6cc89d914ad6
6eea37833952e1bb322037980ab94ea0,25e0e7bb7c64ef5858e17b789b05ca11,e9bb9205eeed307ee7cbaa08bfd166c3
8421a13e0221f3b130ed6a0e778bcd64,a12863dc2808b487aeb552c1589a640c,e3a0df907589d56692b5cb561fd90d87
6619cd15a2a71d2fa9749c22c5bbccf8,a12863dc2808b487aeb552c1589a640c,abce125a877c2196a3bc7bfbc11b5fc5
db10d1d77350362de17e8f57a372b3f1,a12863dc2808b487aeb552c1589a640c,c9fcb746d51e41bc5a217002d081454b
61a9cd4fedee4fc9cb331d1cf1c520ed,2fcd8f68be305dfc450fcf67493d18de,ccbab00e99b27f83369d6cc89d914ad6
a731408262dc5c8b313aa4413ff9e2c4,2fcd8f68be305dfc450fcf67493d18de,e9bb9205eeed307ee7cbaa08bfd166c3
d85664a82f183f5d7b46ac31d5c3ea5d,2fcd8f68be305dfc450fcf67493d18de,480d25ad36878fce09e7aada316ba1a6
